,season,daynum,teamA,scoreA,teamB,scoreB,wloc,numot,winner,loser,location
130559,2014,33,1455,71,1331,58,H,0,A,B,A
130560,2014,33,1459,60,1456,63,A,0,B,A,A
130561,2014,33,1458,70,1266,64,H,0,A,B,A
130562,2014,33,1461,67,1377,66,N,1,A,B,N
130563,2014,33,1132,73,1462,85,H,1,B,A,B
130564,2014,33,1306,61,1463,71,H,0,B,A,B
130565,2014,34,1373,78,1145,93,H,0,B,A,B
130566,2014,34,1111,59,1150,77,A,0,B,A,A
130567,2014,34,1304,67,1166,82,H,0,B,A,B
130568,2014,34,1178,70,1348,68,H,0,A,B,A
130569,2014,34,1199,77,1240,53,H,0,A,B,A
130570,2014,34,1268,75,1203,77,N,0,B,A,N
130571,2014,34,1120,62,1228,81,N,0,B,A,N
130572,2014,34,1193,72,1233,83,A,0,B,A,A
130573,2014,34,1264,75,1284,66,H,0,A,B,A
130574,2014,34,1389,56,1310,61,H,0,B,A,B
130575,2014,34,1328,81,1206,66,N,0,A,B,N
130576,2014,34,1332,115,1279,105,A,1,A,B,B
130577,2014,34,1346,78,1351,90,H,0,B,A,B
130578,2014,34,1449,63,1361,70,H,0,B,A,B
130579,2014,34,1371,77,1353,71,A,0,A,B,B
130580,2014,34,1388,93,1186,65,H,0,A,B,A
130581,2014,34,1425,78,1130,62,H,0,A,B,A
130582,2014,34,1433,69,1330,48,H,0,A,B,A
130583,2014,34,1439,61,1274,60,A,1,A,B,B
130584,2014,35,1262,39,1162,78,H,0,B,A,B
130585,2014,35,1214,85,1126,52,H,0,A,B,A
130586,2014,35,1222,89,1108,58,H,0,A,B,A
130587,2014,35,1192,59,1234,92,H,0,B,A,B
130588,2014,35,1254,69,1250,76,H,0,B,A,B
130589,2014,35,1136,59,1323,70,H,0,B,A,B
130590,2014,36,1107,74,1135,68,A,0,A,B,B
130591,2014,36,1305,84,1143,92,H,0,B,A,B
130592,2014,36,1148,73,1216,59,H,0,A,B,A
130593,2014,36,1185,67,1453,58,H,0,A,B,A
130594,2014,36,1196,67,1242,61,H,0,A,B,A
130595,2014,36,1159,73,1200,77,A,0,B,A,A
130596,2014,36,1211,80,1452,76,A,0,A,B,B
130597,2014,36,1171,65,1228,72,H,0,B,A,B
130598,2014,36,1324,54,1231,81,H,0,B,A,B
130599,2014,36,1236,65,1133,61,A,0,A,B,B
130600,2014,36,1377,62,1243,64,H,0,B,A,B
130601,2014,36,1129,55,1246,70,H,0,B,A,B
130602,2014,36,1355,59,1278,75,H,0,B,A,B
130603,2014,36,1284,73,1383,58,A,0,A,B,B
130604,2014,36,1167,88,1303,93,H,0,B,A,B
130605,2014,36,1366,50,1320,55,H,0,B,A,B
130606,2014,36,1371,71,1312,55,H,0,A,B,A
130607,2014,36,1114,64,1409,78,H,0,B,A,B
130608,2014,36,1226,66,1428,74,H,0,B,A,B
130609,2014,36,1462,63,1191,60,H,0,A,B,A
130610,2014,37,1308,48,1112,74,H,0,B,A,B
130611,2014,37,1315,69,1132,79,H,0,B,A,B
130612,2014,37,1341,52,1140,100,H,0,B,A,B
130613,2014,37,1138,55,1145,69,N,0,B,A,N
130614,2014,37,1420,71,1164,91,H,0,B,A,B
130615,2014,37,1176,80,1161,70,A,0,A,B,B
130616,2014,37,1131,60,1203,70,H,0,B,A,B
130617,2014,37,1108,52,1240,63,H,0,B,A,B
130618,2014,37,1256,93,1322,71,H,0,A,B,A
130619,2014,37,1285,69,1225,58,H,0,A,B,A
130620,2014,37,1295,73,1323,69,A,0,A,B,B
130621,2014,37,1172,72,1310,83,N,0,B,A,N
130622,2014,37,1326,86,1136,48,H,0,A,B,A
130623,2014,37,1182,59,1336,68,A,0,B,A,A
130624,2014,37,1353,73,1343,78,A,0,B,A,A
130625,2014,37,1224,64,1416,79,H,0,B,A,B
130626,2014,37,1430,62,1451,59,H,0,A,B,A
130627,2014,37,1458,78,1454,52,H,0,A,B,A
130628,2014,38,1116,72,1366,43,H,0,A,B,A
130629,2014,38,1194,70,1177,81,H,0,B,A,B
130630,2014,38,1312,93,1254,96,A,0,B,A,A
130631,2014,38,1130,80,1268,88,A,0,B,A,A
130632,2014,39,1119,90,1263,80,A,0,A,B,B
130633,2014,39,1160,80,1189,63,H,0,A,B,A
130634,2014,39,1235,85,1234,82,H,0,A,B,A
130635,2014,39,1144,68,1260,80,H,0,B,A,B
130636,2014,39,1272,73,1114,59,H,0,A,B,A
130637,2014,39,1280,68,1368,62,N,0,A,B,N
130638,2014,39,1283,70,1331,67,A,0,A,B,B
130639,2014,39,1333,77,1115,63,H,0,A,B,A
130640,2014,39,1362,77,1311,48,H,0,A,B,A
130641,2014,40,1415,52,1102,62,H,0,B,A,B
130642,2014,40,1103,84,1126,56,H,0,A,B,A
130643,2014,40,1149,45,1104,59,H,0,B,A,B
130644,2014,40,1112,72,1276,70,A,0,A,B,B
130645,2014,40,1212,55,1113,97,H,0,B,A,B
130646,2014,40,1122,77,1251,71,H,0,A,B,A
130647,2014,40,1136,90,1298,80,H,1,A,B,A
130648,2014,40,1139,76,1345,70,N,0,A,B,N
130649,2014,40,1201,56,1143,67,H,0,B,A,B
130650,2014,40,1202,35,1155,71,H,0,B,A,B
130651,2014,40,1107,60,1159,69,A,0,B,A,A
130652,2014,40,1240,46,1171,76,H,0,B,A,B
130653,2014,40,1173,84,1141,58,H,0,A,B,A
130654,2014,40,1299,71,1187,84,H,0,B,A,B
130655,2014,40,1195,83,1359,51,H,0,A,B,A
130656,2014,40,1200,79,1224,60,H,0,A,B,A
130657,2014,40,1208,84,1252,75,H,0,A,B,A
130658,2014,40,1330,73,1209,79,H,0,B,A,B
130659,2014,40,1211,68,1375,59,N,0,A,B,N
130660,2014,40,1340,75,1225,76,A,0,B,A,A
130661,2014,40,1369,69,1227,75,A,0,B,A,A
130662,2014,40,1282,63,1232,74,A,0,B,A,A
130663,2014,40,1188,75,1236,95,H,0,B,A,B
130664,2014,40,1238,57,1191,51,A,0,A,B,B
130665,2014,40,1219,69,1241,84,A,0,B,A,A
130666,2014,40,1307,63,1242,80,N,0,B,A,N
130667,2014,40,1257,79,1443,63,H,0,A,B,A
130668,2014,40,1419,54,1261,61,H,0,B,A,B
130669,2014,40,1266,86,1237,50,H,0,A,B,A
130670,2014,40,1194,62,1268,66,H,0,B,A,B
130671,2014,40,1296,54,1269,80,H,0,B,A,B
130672,2014,40,1324,63,1277,67,N,0,B,A,N
130673,2014,40,1292,63,1279,72,H,0,B,A,B
130674,2014,40,1127,46,1284,74,H,0,B,A,B
130675,2014,40,1301,82,1178,79,H,0,A,B,A
130676,2014,40,1303,82,1305,80,A,0,A,B,B
130677,2014,40,1304,79,1117,67,H,0,A,B,A
130678,2014,40,1179,69,1308,81,A,1,B,A,A
130679,2014,40,1314,82,1246,77,H,0,A,B,A
130680,2014,40,1213,61,1319,63,H,0,B,A,B
130681,2014,40,1320,77,1433,68,H,0,A,B,A
130682,2014,40,1231,72,1323,79,N,0,B,A,N
130683,2014,40,1105,47,1325,72,H,0,B,A,B
130684,2014,40,1295,62,1326,79,H,0,B,A,B
130685,2014,40,1409,91,1328,101,H,0,B,A,B
130686,2014,40,1256,55,1329,70,N,0,B,A,N
130687,2014,40,1228,64,1332,71,N,0,B,A,N
130688,2014,40,1464,73,1338,91,H,0,B,A,B
130689,2014,40,1336,79,1343,81,A,1,B,A,A
130690,2014,40,1350,71,1164,49,H,0,A,B,A
130691,2014,40,1351,79,1447,58,H,0,A,B,A
130692,2014,40,1352,67,1182,63,A,0,A,B,B
130693,2014,40,1353,89,1422,72,H,0,A,B,A
130694,2014,40,1125,72,1355,85,H,0,B,A,B
130695,2014,40,1382,102,1233,89,A,0,A,B,B
130696,2014,40,1383,67,1145,51,H,0,A,B,A
130697,2014,40,1459,52,1387,66,H,0,B,A,B
130698,2014,40,1388,82,1129,74,A,0,A,B,B
130699,2014,40,1371,80,1389,83,A,1,B,A,A
130700,2014,40,1390,83,1413,56,H,0,A,B,A
130701,2014,40,1400,85,1402,53,H,0,A,B,A
130702,2014,40,1401,73,1270,60,H,0,A,B,A
130703,2014,40,1358,61,1405,77,H,0,B,A,B
130704,2014,40,1341,71,1417,95,H,0,B,A,B
130705,2014,40,1222,76,1418,79,H,1,B,A,B
130706,2014,40,1381,51,1424,73,A,0,B,A,A
130707,2014,40,1223,70,1426,80,A,0,B,A,A
130708,2014,40,1140,64,1428,81,H,0,B,A,B
130709,2014,40,1429,71,1430,60,H,0,A,B,A
130710,2014,40,1258,73,1434,80,H,0,B,A,B
130711,2014,40,1449,85,1226,66,H,0,A,B,A
130712,2014,40,1267,64,1452,74,N,0,B,A,N
130713,2014,40,1453,89,1377,85,A,0,A,B,B
130714,2014,40,1455,70,1397,61,H,0,A,B,A
130715,2014,40,1184,61,1458,86,H,0,B,A,B
130716,2014,40,1462,64,1153,47,N,0,A,B,N
130717,2014,41,1132,67,1287,61,A,0,A,B,B
130718,2014,41,1411,80,1168,87,H,0,B,A,B
130719,2014,41,1461,61,1176,64,H,0,B,A,B
130720,2014,41,1177,77,1152,70,H,1,A,B,A
130721,2014,41,1180,72,1172,58,A,0,A,B,B
130722,2014,41,1193,64,1318,60,H,0,A,B,A
130723,2014,41,1357,72,1216,84,A,0,B,A,A
130724,2014,41,1148,67,1220,72,H,0,B,A,B
130725,2014,41,1175,62,1224,64,N,1,B,A,N
130726,2014,41,1243,72,1407,43,H,0,A,B,A
130727,2014,41,1423,72,1264,77,A,0,B,A,A
130728,2014,41,1158,62,1265,69,A,0,B,A,A
130729,2014,41,1275,59,1460,56,H,0,A,B,A
130730,2014,41,1444,60,1281,66,H,0,B,A,B
130731,2014,41,1286,72,1339,69,A,0,A,B,B
130732,2014,41,1151,71,1297,87,H,0,B,A,B
130733,2014,41,1313,86,1131,82,A,1,A,B,B
130734,2014,41,1271,66,1333,98,H,0,B,A,B
130735,2014,41,1436,67,1346,80,A,0,B,A,A
130736,2014,41,1360,61,1364,72,A,0,B,A,A
130737,2014,41,1317,53,1372,87,A,0,B,A,A
130738,2014,41,1392,67,1306,48,A,0,A,B,B
130739,2014,41,1385,63,1393,68,A,0,B,A,A
130740,2014,41,1410,48,1395,57,H,0,B,A,B
130741,2014,41,1399,79,1249,74,A,0,A,B,B
130742,2014,41,1146,57,1403,79,H,0,B,A,B
130743,2014,41,1412,84,1204,62,H,0,A,B,A
130744,2014,41,1186,61,1414,70,A,0,B,A,A
130745,2014,41,1367,63,1421,73,A,0,B,A,A
130746,2014,41,1167,59,1425,63,H,0,B,A,B
130747,2014,41,1437,73,1247,52,H,0,A,B,A
130748,2014,41,1450,78,1337,61,H,0,A,B,A
130749,2014,41,1457,80,1111,72,H,0,A,B,A
130750,2014,42,1103,74,1331,64,H,0,A,B,A
130751,2014,42,1106,59,1442,52,H,0,A,B,A
130752,2014,42,1221,73,1145,83,A,0,B,A,A
130753,2014,42,1188,64,1152,81,H,0,B,A,B
130754,2014,42,1441,55,1156,66,H,0,B,A,B
130755,2014,42,1205,66,1181,85,H,0,B,A,B
130756,2014,42,1210,74,1244,57,H,0,A,B,A
130757,2014,42,1108,44,1273,70,H,0,B,A,B
130758,2014,42,1415,60,1294,63,H,0,B,A,B
130759,2014,42,1174,66,1295,85,H,0,B,A,B
130760,2014,42,1431,69,1309,71,A,0,B,A,A
130761,2014,42,1290,64,1321,86,H,0,B,A,B
130762,2014,42,1229,75,1324,90,H,0,B,A,B
130763,2014,42,1365,75,1347,62,H,0,A,B,A
130764,2014,42,1342,70,1404,73,A,0,B,A,A
130765,2014,43,1153,44,1338,43,N,0,A,B,N
130766,2014,43,1115,51,1166,88,H,0,B,A,B
130767,2014,43,1176,90,1125,62,H,0,A,B,A
130768,2014,43,1182,78,1384,71,A,0,A,B,B
130769,2014,43,1272,75,1196,77,N,0,B,A,N
130770,2014,43,1150,62,1199,106,H,0,B,A,B
130771,2014,43,1207,85,1189,76,H,0,A,B,A
130772,2014,43,1141,73,1240,82,H,0,B,A,B
130773,2014,43,1251,77,1224,59,H,0,A,B,A
130774,2014,43,1270,50,1256,64,H,0,B,A,B
130775,2014,43,1257,90,1283,60,H,0,A,B,A
130776,2014,43,1258,79,1142,59,H,0,A,B,A
130777,2014,43,1376,68,1264,86,A,0,B,A,A
130778,2014,43,1123,53,1266,91,H,0,B,A,B
130779,2014,43,1316,48,1277,78,H,0,B,A,B
130780,2014,43,1280,78,1197,65,H,0,A,B,A
130781,2014,43,1293,73,1356,65,H,0,A,B,A
130782,2014,43,1307,61,1308,67,A,0,B,A,A
130783,2014,43,1317,64,1146,55,H,0,A,B,A
130784,2014,43,1328,91,1426,89,H,0,A,B,A
130785,2014,43,1175,43,1329,75,H,0,B,A,B
130786,2014,43,1414,63,1332,91,H,0,B,A,B
130787,2014,43,1344,76,1463,74,H,0,A,B,A
130788,2014,43,1271,50,1345,79,H,0,B,A,B
130789,2014,43,1354,83,1157,78,H,0,A,B,A
130790,2014,43,1378,68,1195,66,H,2,A,B,A
130791,2014,43,1391,64,1194,62,H,0,A,B,A
130792,2014,43,1117,65,1405,78,A,0,B,A,A
130793,2014,43,1239,64,1416,104,H,0,B,A,B
130794,2014,43,1433,72,1459,57,H,0,A,B,A
130795,2014,43,1435,58,1122,56,H,0,A,B,A
130796,2014,43,1382,62,1448,77,H,0,B,A,B
130797,2014,43,1449,73,1408,62,A,0,A,B,B
130798,2014,43,1453,76,1399,49,H,0,A,B,A
130799,2014,43,1104,67,1455,72,A,0,B,A,A
130800,2014,43,1126,59,1464,71,H,0,B,A,B
130801,2014,44,1178,60,1103,79,H,0,B,A,B
130802,2014,44,1124,91,1322,84,H,1,A,B,A
130803,2014,44,1330,44,1158,51,A,0,B,A,A
130804,2014,44,1427,64,1167,90,A,0,B,A,A
130805,2014,44,1306,48,1171,62,A,0,B,A,A
130806,2014,44,1223,58,1177,78,H,0,B,A,B
130807,2014,44,1444,68,1179,71,H,0,B,A,B
130808,2014,44,1184,84,1299,73,H,0,A,B,A
130809,2014,44,1244,55,1204,73,H,0,B,A,B
130810,2014,44,1254,82,1249,79,H,0,A,B,A
130811,2014,44,1261,71,1403,69,A,0,A,B,B
130812,2014,44,1325,71,1269,83,A,0,B,A,A
130813,2014,44,1279,75,1419,62,H,0,A,B,A
130814,2014,44,1275,55,1282,69,H,0,B,A,B
130815,2014,44,1219,74,1288,85,H,0,B,A,B
130816,2014,44,1296,55,1260,49,A,0,A,B,B
130817,2014,44,1214,67,1297,69,H,1,B,A,B
130818,2014,44,1300,72,1457,66,H,0,A,B,A
130819,2014,44,1397,58,1301,65,A,0,B,A,A
130820,2014,44,1237,56,1311,62,A,0,B,A,A
130821,2014,44,1326,76,1174,64,H,0,A,B,A
130822,2014,44,1406,67,1333,76,H,0,B,A,B
130823,2014,44,1111,69,1342,74,H,0,B,A,B
130824,2014,44,1352,72,1144,61,H,0,A,B,A
130825,2014,44,1381,39,1361,76,H,0,B,A,B
130826,2014,44,1413,85,1363,89,H,3,B,A,B
130827,2014,44,1365,70,1357,61,H,0,A,B,A
130828,2014,44,1374,82,1410,56,H,0,A,B,A
130829,2014,44,1385,81,1362,57,H,0,A,B,A
130830,2014,44,1180,55,1386,75,H,0,B,A,B
130831,2014,44,1387,83,1232,66,H,0,A,B,A
130832,2014,44,1390,53,1163,51,A,0,A,B,B
130833,2014,44,1400,86,1314,83,A,0,A,B,B
130834,2014,44,1409,66,1213,65,H,0,A,B,A
130835,2014,44,1411,90,1396,89,A,0,A,B,B
130836,2014,44,1412,67,1151,52,H,0,A,B,A
130837,2014,44,1422,78,1241,65,H,0,A,B,A
130838,2014,44,1347,62,1424,81,H,0,B,A,B
130839,2014,44,1262,48,1436,62,A,0,B,A,A
130840,2014,44,1441,92,1149,84,H,0,A,B,A
130841,2014,44,1379,65,1443,68,H,0,B,A,B
130842,2014,45,1380,43,1112,69,H,0,B,A,B
130843,2014,45,1116,102,1404,56,H,0,A,B,A
130844,2014,45,1120,66,1155,64,H,0,A,B,A
130845,2014,45,1173,96,1233,84,H,0,A,B,A
130846,2014,45,1181,80,1417,63,N,0,A,B,N
130847,2014,45,1440,94,1187,103,H,0,B,A,B
130848,2014,45,1208,58,1205,49,H,0,A,B,A
130849,2014,45,1398,58,1229,64,H,0,B,A,B
130850,2014,45,1238,73,1418,70,H,0,A,B,A
130851,2014,45,1447,54,1247,80,H,0,B,A,B
130852,2014,45,1252,88,1122,83,A,0,A,B,B
130853,2014,45,1253,72,1425,71,H,0,A,B,A
130854,2014,45,1274,68,1366,51,A,0,A,B,B
130855,2014,45,1195,53,1280,66,H,0,B,A,B
130856,2014,45,1287,120,1377,83,H,0,A,B,A
130857,2014,45,1364,57,1407,54,N,0,A,B,N
130858,2014,45,1367,74,1376,68,A,0,A,B,B
130859,2014,45,1313,67,1370,70,N,0,B,A,N
130860,2014,45,1197,70,1378,73,H,0,B,A,B
130861,2014,45,1383,65,1248,62,H,0,A,B,A
130862,2014,45,1388,59,1110,44,H,0,A,B,A
130863,2014,45,1259,69,1392,76,A,0,B,A,A
130864,2014,45,1212,75,1395,98,H,0,B,A,B
130865,2014,45,1402,50,1428,69,H,0,B,A,B
130866,2014,45,1442,52,1429,68,H,0,B,A,B
130867,2014,45,1322,74,1431,84,H,0,B,A,B
130868,2014,45,1183,43,1460,70,H,0,B,A,B
130869,2014,46,1107,70,1463,62,H,0,A,B,A
130870,2014,46,1240,70,1114,75,N,0,B,A,N
130871,2014,46,1394,66,1169,67,A,0,B,A,A
130872,2014,46,1251,83,1202,86,H,0,B,A,B
130873,2014,46,1204,61,1209,73,H,0,B,A,B
130874,2014,46,1225,69,1226,65,N,0,A,B,N
130875,2014,46,1231,79,1311,66,H,0,A,B,A
130876,2014,46,1137,51,1265,69,H,0,B,A,B
130877,2014,46,1278,92,1303,79,H,0,A,B,A
130878,2014,46,1133,53,1339,74,N,0,B,A,N
130879,2014,46,1343,83,1334,58,N,0,A,B,N
130880,2014,46,1359,75,1239,58,A,0,A,B,B
130881,2014,46,1374,62,1461,54,A,0,A,B,B
130882,2014,46,1164,74,1379,88,N,0,B,A,N
130883,2014,46,1219,54,1393,75,H,0,B,A,B
130884,2014,46,1227,56,1415,57,H,0,B,A,B
130885,2014,46,1424,82,1357,50,H,0,A,B,A
130886,2014,46,1364,71,1429,77,H,1,B,A,B
130887,2014,46,1407,58,1442,61,N,0,B,A,N
130888,2014,47,1403,62,1113,76,H,0,B,A,B
130889,2014,47,1375,60,1116,72,N,0,B,A,N
130890,2014,47,1117,83,1267,82,A,0,A,B,B
130891,2014,47,1131,83,1268,77,A,0,A,B,B
130892,2014,47,1139,68,1191,59,A,0,A,B,B
130893,2014,47,1145,87,1249,74,H,0,A,B,A
130894,2014,47,1149,97,1146,90,A,2,A,B,B
130895,2014,47,1150,81,1367,76,H,0,A,B,A
130896,2014,47,1153,69,1292,48,H,0,A,B,A
130897,2014,47,1157,65,1148,62,A,0,A,B,B
130898,2014,47,1162,82,1192,59,H,0,A,B,A
130899,2014,47,1168,59,1170,51,H,0,A,B,A
130900,2014,47,1255,64,1171,84,H,0,B,A,B
130901,2014,47,1174,108,1136,107,N,1,A,B,N
130902,2014,47,1182,95,1262,77,A,0,A,B,B
130903,2014,47,1185,81,1324,79,A,1,A,B,B
130904,2014,47,1122,79,1190,84,H,0,B,A,B
130905,2014,47,1196,66,1201,49,N,0,A,B,N
130906,2014,47,1269,55,1199,60,N,0,B,A,N
130907,2014,47,1420,61,1203,74,H,0,B,A,B
130908,2014,47,1441,63,1208,65,H,0,B,A,B
130909,2014,47,1436,68,1217,74,H,0,B,A,B
130910,2014,47,1312,55,1221,74,A,0,B,A,A
130911,2014,47,1349,52,1222,54,N,0,B,A,N
130912,2014,47,1228,65,1281,64,N,0,A,B,N
130913,2014,47,1237,61,1232,81,H,0,B,A,B
130914,2014,47,1236,86,1183,65,H,0,A,B,A
130915,2014,47,1164,61,1240,72,N,0,B,A,N
130916,2014,47,1214,49,1241,55,N,0,B,A,N
130917,2014,47,1242,86,1207,64,H,0,A,B,A
130918,2014,47,1243,72,1211,62,N,0,A,B,N
130919,2014,47,1158,54,1245,58,A,0,B,A,A
130920,2014,47,1246,93,1125,80,H,0,A,B,A
130921,2014,47,1250,69,1346,58,H,0,A,B,A
130922,2014,47,1198,56,1257,85,A,0,B,A,A
130923,2014,47,1261,86,1412,63,H,0,A,B,A
130924,2014,47,1138,81,1264,84,N,1,B,A,N
130925,2014,47,1272,77,1369,65,H,0,A,B,A
130926,2014,47,1275,79,1398,64,A,0,A,B,B
130927,2014,47,1390,65,1276,68,N,0,B,A,N
130928,2014,47,1277,92,1400,78,A,0,A,B,B
130929,2014,47,1283,68,1105,47,H,0,A,B,A
130930,2014,47,1284,87,1200,78,H,0,A,B,A
130931,2014,47,1406,82,1295,90,H,0,B,A,B
130932,2014,47,1298,65,1297,72,H,0,B,A,B
130933,2014,47,1301,90,1187,79,H,0,A,B,A
130934,2014,47,1304,77,1154,62,H,0,A,B,A
130935,2014,47,1266,68,1307,75,N,0,B,A,N
130936,2014,47,1172,85,1314,97,H,1,B,A,B
130937,2014,47,1316,68,1126,64,H,0,A,B,A
130938,2014,47,1318,62,1454,59,N,0,A,B,N
130939,2014,47,1326,64,1323,61,N,0,A,B,N
130940,2014,47,1328,64,1401,52,N,0,A,B,N
130941,2014,47,1329,78,1160,73,N,0,A,B,N
130942,2014,47,1330,69,1423,57,A,0,A,B,B
130943,2014,47,1140,96,1332,100,H,1,B,A,B
130944,2014,47,1133,55,1334,71,N,0,B,A,N
130945,2014,47,1337,76,1223,64,H,0,A,B,A
130946,2014,47,1338,73,1142,56,H,0,A,B,A
130947,2014,47,1339,93,1343,79,N,0,A,B,N
130948,2014,47,1344,94,1263,70,H,0,A,B,A
130949,2014,47,1315,70,1355,77,A,0,B,A,A
130950,2014,47,1356,66,1123,58,H,0,A,B,A
130951,2014,47,1381,52,1360,67,H,0,B,A,B
130952,2014,47,1270,36,1361,65,H,0,B,A,B
130953,2014,47,1364,61,1442,55,N,0,A,B,N
130954,2014,47,1404,76,1368,80,A,0,B,A,A
130955,2014,47,1114,60,1379,74,N,0,B,A,N
130956,2014,47,1382,74,1310,72,A,0,A,B,B
130957,2014,47,1464,87,1385,96,H,0,B,A,B
130958,2014,47,1386,88,1259,77,A,0,A,B,B
130959,2014,47,1387,79,1299,57,H,0,A,B,A
130960,2014,47,1409,58,1395,70,H,0,B,A,B
130961,2014,47,1396,101,1254,65,N,0,A,B,N
130962,2014,47,1156,67,1405,71,H,0,B,A,B
130963,2014,47,1408,84,1106,66,H,0,A,B,A
130964,2014,47,1413,80,1102,74,H,0,A,B,A
130965,2014,47,1176,50,1414,63,A,0,B,A,A
130966,2014,47,1426,79,1167,75,H,1,A,B,A
130967,2014,47,1407,50,1429,71,H,0,B,A,B
130968,2014,47,1431,64,1450,51,A,0,A,B,B
130969,2014,47,1439,52,1433,82,N,0,B,A,N
130970,2014,47,1210,63,1435,76,H,0,B,A,B
130971,2014,47,1351,67,1437,88,H,0,B,A,B
130972,2014,47,1438,57,1320,43,H,0,A,B,A
130973,2014,47,1443,71,1293,64,H,0,A,B,A
130974,2014,47,1341,53,1444,92,H,0,B,A,B
130975,2014,47,1448,59,1422,51,H,0,A,B,A
130976,2014,47,1453,74,1193,58,H,0,A,B,A
130977,2014,47,1457,56,1459,62,A,0,B,A,A
130978,2014,47,1282,49,1460,61,H,0,B,A,B
130979,2014,47,1462,77,1104,74,A,0,A,B,B
130980,2014,48,1103,83,1333,71,N,0,A,B,N
130981,2014,48,1120,77,1130,67,H,0,A,B,A
130982,2014,48,1124,81,1380,56,H,0,A,B,A
130983,2014,48,1218,61,1129,62,A,0,B,A,A
130984,2014,48,1178,62,1132,64,H,0,B,A,B
130985,2014,48,1163,82,1449,70,A,0,A,B,B
130986,2014,48,1166,68,1143,54,H,0,A,B,A
130987,2014,48,1169,79,1225,69,H,0,A,B,A
130988,2014,48,1180,59,1384,49,H,0,A,B,A
130989,2014,48,1189,67,1194,62,A,0,A,B,B
130990,2014,48,1197,68,1195,77,N,0,B,A,N
130991,2014,48,1209,99,1427,68,A,0,A,B,B
130992,2014,48,1389,56,1216,66,H,0,B,A,B
130993,2014,48,1177,64,1229,69,H,0,B,A,B
130994,2014,48,1244,66,1231,90,H,0,B,A,B
130995,2014,48,1115,61,1234,86,H,0,B,A,B
130996,2014,48,1206,67,1235,79,N,0,B,A,N
130997,2014,48,1419,61,1256,83,A,0,B,A,A
130998,2014,48,1335,62,1265,76,H,0,B,A,B
130999,2014,48,1273,79,1279,76,A,0,A,B,B
131000,2014,48,1274,71,1247,58,H,0,A,B,A
131001,2014,48,1378,66,1280,71,N,0,B,A,N
131002,2014,48,1296,71,1415,64,A,0,A,B,B
131003,2014,48,1303,76,1370,69,H,0,A,B,A
131004,2014,48,1305,80,1233,72,H,0,A,B,A
131005,2014,48,1321,58,1135,52,H,0,A,B,A
131006,2014,48,1352,94,1324,100,H,0,B,A,B
131007,2014,48,1350,69,1325,70,A,1,B,A,A
131008,2014,48,1291,82,1336,92,H,0,B,A,B
131009,2014,48,1345,73,1452,70,A,0,A,B,B
131010,2014,48,1357,78,1347,94,N,0,B,A,N
131011,2014,48,1348,62,1306,45,H,0,A,B,A
131012,2014,48,1353,75,1119,72,H,0,A,B,A
131013,2014,48,1110,69,1362,77,H,0,B,A,B
131014,2014,48,1371,92,1186,70,H,0,A,B,A
131015,2014,48,1388,71,1376,78,N,0,B,A,N
131016,2014,48,1165,54,1392,76,H,0,B,A,B
131017,2014,48,1408,65,1318,62,H,0,A,B,A
131018,2014,48,1434,62,1416,90,H,0,B,A,B
131019,2014,48,1451,60,1417,83,H,0,B,A,B
131020,2014,48,1424,92,1365,71,N,0,A,B,N
131021,2014,48,1173,76,1425,79,A,1,B,A,A
131022,2014,48,1106,54,1454,67,N,0,B,A,N
131023,2014,48,1455,77,1300,66,H,0,A,B,A
131024,2014,48,1294,59,1461,72,H,0,B,A,B
131025,2014,49,1319,44,1112,77,H,0,B,A,B
131026,2014,49,1129,80,1376,54,N,0,A,B,N
131027,2014,49,1127,57,1138,87,H,0,B,A,B
131028,2014,49,1152,62,1153,102,H,0,B,A,B
131029,2014,49,1161,74,1227,61,H,0,A,B,A
131030,2014,49,1107,63,1179,71,H,0,B,A,B
131031,2014,49,1357,70,1197,75,N,0,B,A,N
131032,2014,49,1260,69,1200,83,H,0,B,A,B
131033,2014,49,1218,76,1388,74,H,0,A,B,A
131034,2014,49,1235,83,1103,60,N,0,A,B,N
131035,2014,49,1239,61,1354,47,H,0,A,B,A
131036,2014,49,1430,70,1295,74,A,0,B,A,A
131037,2014,49,1213,68,1307,80,H,0,B,A,B
131038,2014,49,1206,54,1333,58,N,0,B,A,N
131039,2014,49,1195,63,1347,64,N,0,B,A,N
131040,2014,49,1356,74,1188,57,H,0,A,B,A
131041,2014,49,1365,66,1378,65,N,0,A,B,N
131042,2014,49,1237,79,1369,83,H,1,B,A,B
131043,2014,49,1373,67,1220,59,H,0,A,B,A
131044,2014,49,1312,65,1383,77,H,0,B,A,B
131045,2014,49,1397,82,1287,67,H,0,A,B,A
131046,2014,49,1424,82,1280,66,N,0,A,B,N
131047,2014,49,1286,55,1431,70,H,0,B,A,B
131048,2014,49,1438,66,1313,56,H,0,A,B,A
131049,2014,51,1388,63,1206,65,N,0,B,A,N
131050,2014,51,1218,79,1333,73,H,0,A,B,A
131051,2014,51,1235,70,1129,66,N,0,A,B,N
131052,2014,51,1376,69,1103,59,N,0,A,B,N
131053,2014,53,1169,86,1288,80,H,0,A,B,A
131054,2014,53,1321,56,1177,57,A,0,B,A,A
131055,2014,53,1314,75,1297,60,H,0,A,B,A
131056,2014,53,1419,31,1326,71,H,0,B,A,B
