,teamA,TeamName_x,scoreA,teamB,TeamName_y,scoreB,winner,location,fgm_diff,fga_diff,fgm3_diff,fga3_diff,ftm_diff,fta_diff,or_diff,dr_diff,ast_diff,to_diff,stl_diff,blk_diff,pf_diff,tempo_diff,oe_de_diff,de_oe_diff
1315,1169,Cal St. Northridge,80,1364,UC Santa Barbara,78,A,B,0.9499999999999993,3.769999999999996,-2.62,-6.09,5.940000000000001,5.390000000000001,1.2599999999999998,-0.5399999999999991,-2.3900000000000006,1.5900000000000016,1.8000000000000007,-2.24,1.6899999999999977,5.386200000000002,1.5762999999999892,1.9568000000000012
1316,1168,Cal St. Fullerton,74,1364,UC Santa Barbara,72,A,A,-0.46000000000000085,3.719999999999999,-0.7299999999999995,0.7899999999999991,-1.5699999999999985,-0.5599999999999987,0.8000000000000007,-1.6999999999999993,-4.51,0.6500000000000004,-0.25,-2.95,0.5899999999999999,3.628,-4.235600000000005,-1.618300000000005
1317,1168,Cal St. Fullerton,65,1364,UC Santa Barbara,80,B,B,-0.46000000000000085,3.719999999999999,-0.7299999999999995,0.7899999999999991,-1.5699999999999985,-0.5599999999999987,0.8000000000000007,-1.6999999999999993,-4.51,0.6500000000000004,-0.25,-2.95,0.5899999999999999,3.628,-4.235600000000005,-1.618300000000005
1318,1160,Colorado,70,1217,Harvard,62,A,A,-1.1900000000000013,1.0300000000000011,-0.5800000000000001,1.3600000000000012,0.36999999999999744,0.8599999999999994,1.209999999999999,2.1799999999999997,-2.950000000000001,1.6600000000000001,-1.42,-1.5899999999999999,-1.3099999999999987,2.702700000000007,9.645700000000005,-14.957300000000004
1319,1395,TCU,50,1217,Harvard,71,B,N,-3.8900000000000006,-0.8599999999999994,-1.0899999999999999,-0.16999999999999993,-1.25,-1.9000000000000021,-1.9800000000000004,-2.530000000000001,-3.3499999999999996,0.14999999999999858,-1.3500000000000005,-1.7999999999999998,-0.6699999999999982,1.8200000000000074,1.6111999999999966,-8.186700000000002
1320,1165,Cornell,47,1217,Harvard,72,B,B,-1.6500000000000021,3.9100000000000037,1.0999999999999996,7.029999999999999,-7.610000000000001,-9.170000000000002,-0.08000000000000007,-2.91,-4.040000000000001,0.48999999999999844,-3.26,-2.2699999999999996,2.84,0.6206999999999994,3.9916000000000054,10.129900000000006
1321,1436,Vermont,68,1217,Harvard,74,B,B,-0.8900000000000006,-1.6599999999999966,-0.05999999999999961,-0.16999999999999993,-1.0500000000000007,-1.4400000000000013,-0.1800000000000015,0.5399999999999991,-1.7100000000000009,-0.05000000000000071,-0.6200000000000001,-1.0699999999999998,0.5700000000000003,-0.9587000000000003,12.768799999999999,-11.436300000000003
1322,1463,Yale,74,1217,Harvard,67,A,B,-3.8000000000000007,-1.9499999999999957,-1.12,0.7300000000000004,1.0899999999999999,2.639999999999997,1.4699999999999989,-0.7200000000000024,-3.630000000000001,1.379999999999999,-1.38,-0.71,2.1000000000000014,0.21750000000000114,4.522300000000001,-9.564799999999991
1323,1131,Boston University,68,1217,Harvard,79,B,A,0.9299999999999997,3.8300000000000054,2.1799999999999997,7.1899999999999995,-6.020000000000001,-8.110000000000003,-0.7300000000000004,0.029999999999997584,-0.5700000000000003,0.33000000000000007,-0.3600000000000003,-3.1499999999999995,-0.9299999999999997,1.4549000000000092,8.794399999999996,-9.28779999999999
1324,1221,Holy Cross,72,1217,Harvard,82,B,N,-2.1300000000000026,-0.259999999999998,0.4900000000000002,3.040000000000001,-2.7200000000000006,-3.7600000000000016,-0.3800000000000008,-0.7000000000000028,-3.200000000000001,0.1999999999999993,-1.4800000000000004,-1.1599999999999997,-0.7699999999999996,-0.8648999999999987,7.328100000000006,-8.572099999999992
1325,1163,Connecticut,61,1217,Harvard,56,A,A,-0.3100000000000023,1.6200000000000045,1.33,3.4799999999999986,-2.3100000000000005,-4.170000000000002,-0.2900000000000009,1.5299999999999976,-1.8900000000000006,0.129999999999999,-0.4800000000000004,1.2400000000000002,0.360000000000003,1.3729000000000013,13.223600000000005,-18.316599999999994
1326,1194,Florida Atlantic,68,1217,Harvard,53,A,A,-1.7600000000000016,1.9699999999999989,0.5099999999999998,4.369999999999999,-5.350000000000001,-5.340000000000003,1.549999999999999,-0.08999999999999986,-3.1500000000000004,1.2199999999999989,-2.75,-0.39999999999999947,0.7000000000000028,0.7125000000000057,4.790000000000006,-3.8736999999999995
1327,1200,Fordham,86,1217,Harvard,94,B,A,-0.0400000000000027,9.89,1.3099999999999996,8.290000000000001,-2.9300000000000015,-4.23,4.0699999999999985,-1.0500000000000007,-2.25,-0.16000000000000014,-0.7700000000000005,-0.9100000000000001,1.9700000000000024,4.6434,11.520200000000003,-0.15789999999999793
1328,1162,Columbia,84,1217,Harvard,88,B,A,-3.360000000000003,-4.43,1.8099999999999996,5.270000000000001,-1.4500000000000028,-3.270000000000003,-2.25,0.7399999999999984,-2.8100000000000005,0.6499999999999986,-2.42,-2.1999999999999997,1.1000000000000014,-2.6281999999999996,9.100200000000001,-8.971199999999996
1329,1349,Rice,54,1217,Harvard,69,B,A,-3.330000000000002,-0.36999999999999744,2.0,9.139999999999999,-7.530000000000001,-8.46,-2.990000000000001,0.1999999999999993,-0.5500000000000007,1.3399999999999999,-2.99,-3.08,1.2800000000000011,-0.3439999999999941,-2.324699999999993,-3.887500000000003
1330,1335,Penn,63,1217,Harvard,83,B,A,-0.26000000000000156,1.4500000000000028,-0.79,0.6699999999999999,-3.8900000000000006,-3.960000000000001,-0.8100000000000005,0.1999999999999993,0.08999999999999986,4.559999999999999,-1.63,-1.5399999999999996,4.710000000000001,5.491,2.0964000000000027,-4.756299999999996
1331,1343,Princeton,47,1217,Harvard,59,B,A,-1.1700000000000017,-0.3200000000000003,3.3600000000000003,10.360000000000001,-3.280000000000001,-4.430000000000003,-2.120000000000001,0.389999999999997,-0.2599999999999998,-0.40000000000000036,-1.2599999999999998,-1.5299999999999998,-0.5299999999999976,-0.18129999999999313,10.209299999999999,-10.90939999999999
1332,1160,Colorado,81,1102,Air Force,57,A,B,1.4299999999999997,1.9699999999999989,-1.9299999999999997,-5.449999999999999,5.359999999999999,6.780000000000001,2.879999999999999,3.080000000000002,-1.8600000000000012,-0.25,0.7400000000000002,0.41999999999999993,-2.3000000000000007,2.048000000000002,0.29420000000000357,-1.8541000000000025
1333,1129,Boise St.,69,1102,Air Force,58,A,A,3.7699999999999996,5.270000000000003,0.3600000000000003,-1.120000000000001,2.5500000000000007,1.6900000000000013,2.0999999999999996,0.05000000000000071,-1.7599999999999998,-3.58,0.2699999999999996,-0.9300000000000002,0.5799999999999983,0.18819999999999482,7.752300000000005,6.4285
1334,1413,UC Davis,80,1102,Air Force,74,A,A,1.5500000000000007,3.1799999999999997,0.5200000000000005,0.259999999999998,0.8100000000000005,1.2300000000000004,-0.5400000000000009,-3.4800000000000004,-2.01,-1.700000000000001,-0.15000000000000036,-0.75,0.870000000000001,1.265900000000002,-4.138000000000005,18.089600000000004
1335,1415,UC Riverside,52,1102,Air Force,62,B,B,1.2399999999999984,3.009999999999998,-2.76,-6.950000000000001,2.610000000000001,3.6799999999999997,1.5999999999999996,0.5199999999999996,-2.3200000000000003,-0.1800000000000015,0.71,1.3200000000000003,0.6600000000000001,1.8888999999999925,-6.964299999999994,9.581800000000001
1336,1377,South Dakota,86,1102,Air Force,94,B,B,0.41000000000000014,0.6199999999999974,-1.0299999999999994,-4.34,2.5200000000000014,1.6400000000000006,-0.45000000000000107,0.33000000000000185,-1.6500000000000004,-0.9000000000000004,-0.13999999999999968,0.7400000000000002,-1.4800000000000004,1.0897999999999968,-4.022800000000004,10.459900000000005
1337,1440,VMI,71,1102,Air Force,63,A,A,7.41,16.880000000000003,1.3400000000000007,5.359999999999999,2.49,3.5599999999999987,5.289999999999999,3.8100000000000023,-0.6900000000000013,-3.16,1.2299999999999995,3.04,0.21999999999999886,9.055099999999996,0.2569000000000017,12.785499999999999
1338,1161,Colorado St.,74,1102,Air Force,68,A,A,1.3000000000000007,4.380000000000003,-1.9699999999999998,-5.34,6.109999999999999,7.52,4.059999999999999,1.3399999999999999,-1.3200000000000003,-4.23,-0.3899999999999997,0.2400000000000002,-0.4200000000000017,0.1332000000000022,3.880600000000001,9.302800000000005
1339,1161,Colorado St.,68,1102,Air Force,56,A,B,1.3000000000000007,4.380000000000003,-1.9699999999999998,-5.34,6.109999999999999,7.52,4.059999999999999,1.3399999999999999,-1.3200000000000003,-4.23,-0.3899999999999997,0.2400000000000002,-0.4200000000000017,0.1332000000000022,3.880600000000001,9.302800000000005
1340,1424,UNLV,68,1102,Air Force,75,B,A,3.1999999999999993,5.909999999999997,-1.2299999999999995,-3.7699999999999996,1.620000000000001,3.539999999999999,3.869999999999999,4.379999999999999,-0.15000000000000036,-2.3400000000000016,-0.4400000000000004,3.49,-3.130000000000001,1.343199999999996,1.7017000000000024,2.425200000000004
1341,1424,UNLV,93,1102,Air Force,67,A,B,3.1999999999999993,5.909999999999997,-1.2299999999999995,-3.7699999999999996,1.620000000000001,3.539999999999999,3.869999999999999,4.379999999999999,-0.15000000000000036,-2.3400000000000016,-0.4400000000000004,3.49,-3.130000000000001,1.343199999999996,1.7017000000000024,2.425200000000004
1342,1429,Utah St.,72,1102,Air Force,73,B,B,2.1900000000000013,2.1199999999999974,-0.33000000000000007,-5.060000000000002,0.13000000000000078,-1.0899999999999999,1.6799999999999997,2.5600000000000023,2.42,-2.5600000000000005,-1.9,0.56,-1.2100000000000009,-2.320300000000003,2.128399999999999,7.147000000000006
1343,1461,Wyoming,66,1102,Air Force,59,A,B,-0.2699999999999996,-5.619999999999997,-1.4699999999999998,-5.780000000000001,2.08,2.1499999999999986,-3.610000000000001,0.6400000000000006,-1.0899999999999999,-3.2600000000000016,-0.79,0.8399999999999999,-1.6600000000000001,-4.873200000000004,-0.8217999999999961,2.8855000000000075
1344,1361,San Diego St.,64,1102,Air Force,56,A,A,1.4800000000000004,3.5700000000000003,-2.3999999999999995,-7.74,3.2300000000000004,5.620000000000001,4.1899999999999995,1.0399999999999991,-4.040000000000001,-3.6900000000000013,2.16,2.01,-2.240000000000002,-1.5366,2.4099000000000075,-7.168399999999991
1345,1307,New Mexico,80,1102,Air Force,52,A,A,3.0199999999999996,2.700000000000003,-1.29,-4.380000000000003,5.32,6.359999999999999,1.9299999999999997,4.66,2.0599999999999987,-2.8500000000000014,-0.4400000000000004,2.1900000000000004,-1.9499999999999993,0.44549999999999557,7.1434,-1.602800000000002
1346,1201,Fresno St.,71,1102,Air Force,65,A,A,1.9600000000000009,4.57,0.6699999999999999,-0.030000000000001137,2.5500000000000007,2.6499999999999986,0.47999999999999865,0.879999999999999,-1.33,-4.010000000000002,0.9400000000000004,0.9100000000000001,0.6600000000000001,0.33780000000000143,4.3603999999999985,8.306700000000006
1347,1201,Fresno St.,68,1102,Air Force,51,A,B,1.9600000000000009,4.57,0.6699999999999999,-0.030000000000001137,2.5500000000000007,2.6499999999999986,0.47999999999999865,0.879999999999999,-1.33,-4.010000000000002,0.9400000000000004,0.9100000000000001,0.6600000000000001,0.33780000000000143,4.3603999999999985,8.306700000000006
1348,1363,San Jose St.,48,1102,Air Force,51,B,A,-2.0700000000000003,2.3200000000000003,1.3099999999999996,4.009999999999998,-0.4299999999999997,-1.3900000000000006,1.459999999999999,1.7600000000000016,-2.49,-0.08000000000000007,-1.08,-0.27,1.8000000000000007,-0.08979999999999677,-12.665099999999995,6.959800000000001
1349,1305,Nevada,69,1102,Air Force,56,A,A,2.8099999999999987,5.520000000000003,-0.4499999999999993,-1.9000000000000021,2.6500000000000004,2.629999999999999,2.289999999999999,0.9200000000000017,-2.5500000000000007,-3.0500000000000007,-0.29000000000000004,1.54,-0.010000000000001563,-0.007100000000008322,2.329499999999996,8.350300000000004
1350,1305,Nevada,75,1102,Air Force,56,A,B,2.8099999999999987,5.520000000000003,-0.4499999999999993,-1.9000000000000021,2.6500000000000004,2.629999999999999,2.289999999999999,0.9200000000000017,-2.5500000000000007,-3.0500000000000007,-0.29000000000000004,1.54,-0.010000000000001563,-0.007100000000008322,2.329499999999996,8.350300000000004
1351,1160,Colorado,67,1161,Colorado St.,62,A,B,0.129999999999999,-2.4100000000000037,0.040000000000000036,-0.10999999999999943,-0.75,-0.7399999999999984,-1.1799999999999997,1.740000000000002,-0.5400000000000009,3.9800000000000004,1.13,0.17999999999999972,-1.879999999999999,1.9147999999999996,-1.497799999999998,-13.245500000000007
1352,1308,New Mexico St.,83,1161,Colorado St.,85,B,B,2.419999999999998,-3.200000000000003,-0.019999999999999574,-2.16,0.5100000000000016,2.2600000000000016,-0.7400000000000002,1.0600000000000023,0.9299999999999997,3.42,-0.25,3.01,-1.3200000000000003,1.5762999999999892,4.675700000000006,-6.813500000000005
1353,1424,UNLV,57,1161,Colorado St.,75,B,B,1.8999999999999986,1.529999999999994,0.7400000000000002,1.5700000000000003,-4.489999999999998,-3.9800000000000004,-0.1899999999999995,3.039999999999999,1.17,1.8899999999999988,-0.05000000000000071,3.25,-2.709999999999999,1.2099999999999937,-0.09029999999999916,-8.9662
1354,1429,Utah St.,57,1161,Colorado St.,50,A,A,0.8900000000000006,-2.260000000000005,1.6399999999999997,0.2799999999999976,-5.979999999999999,-8.61,-2.379999999999999,1.2200000000000024,3.74,1.67,-1.5100000000000002,0.31999999999999984,-0.7899999999999991,-2.4535000000000053,0.3363999999999976,-4.244399999999999
1355,1429,Utah St.,71,1161,Colorado St.,62,A,B,0.8900000000000006,-2.260000000000005,1.6399999999999997,0.2799999999999976,-5.979999999999999,-8.61,-2.379999999999999,1.2200000000000024,3.74,1.67,-1.5100000000000002,0.31999999999999984,-0.7899999999999991,-2.4535000000000053,0.3363999999999976,-4.244399999999999
1356,1461,Wyoming,83,1161,Colorado St.,75,A,A,-1.5700000000000003,-10.0,0.5,-0.4400000000000013,-4.029999999999999,-5.370000000000001,-7.67,-0.6999999999999993,0.23000000000000043,0.9699999999999989,-0.40000000000000036,0.5999999999999996,-1.2399999999999984,-5.006400000000006,-2.6137999999999977,-8.505899999999997
1357,1361,San Diego St.,65,1161,Colorado St.,56,A,A,0.17999999999999972,-0.8100000000000023,-0.4299999999999997,-2.4000000000000004,-2.879999999999999,-1.8999999999999986,0.13000000000000078,-0.3000000000000007,-2.7200000000000006,0.5399999999999991,2.55,1.7699999999999996,-1.8200000000000003,-1.6698000000000022,0.6179000000000059,-18.559799999999996
1358,1431,UTEP,82,1161,Colorado St.,74,A,A,-0.08000000000000185,-6.260000000000005,-0.7800000000000002,-2.9800000000000004,-1.3399999999999999,-0.34999999999999787,-2.539999999999999,1.3500000000000014,0.9900000000000002,4.029999999999999,0.0699999999999994,0.8599999999999994,-0.0799999999999983,-0.4119000000000028,-1.9200000000000017,-10.502399999999994
1359,1201,Fresno St.,75,1161,Colorado St.,66,A,A,0.6600000000000001,0.18999999999999773,2.6399999999999997,5.309999999999999,-3.5599999999999987,-4.870000000000001,-3.58,-0.46000000000000085,-0.009999999999999787,0.21999999999999886,1.33,0.6699999999999999,1.0800000000000018,0.20459999999999923,2.568399999999997,-3.084699999999998
1360,1363,San Jose St.,64,1161,Colorado St.,66,B,A,-3.370000000000001,-2.0600000000000023,3.2799999999999994,9.349999999999998,-6.539999999999999,-8.91,-2.5999999999999996,0.4200000000000017,-1.17,4.15,-0.6900000000000004,-0.5100000000000002,2.2200000000000024,-0.22299999999999898,-14.457099999999997,-4.431600000000003
1361,1305,Nevada,76,1161,Colorado St.,67,A,A,1.509999999999998,1.1400000000000006,1.5200000000000005,3.4399999999999977,-3.459999999999999,-4.890000000000001,-1.7699999999999996,-0.41999999999999815,-1.2300000000000004,1.1799999999999997,0.09999999999999964,1.2999999999999998,0.41000000000000014,-0.14030000000001053,0.5374999999999943,-3.0411
1362,1176,Denver,80,1161,Colorado St.,70,A,B,-0.6999999999999993,-7.0,2.9299999999999997,4.73,-7.299999999999999,-9.7,-5.5,-5.5,2.7300000000000004,0.7699999999999996,2.13,0.029999999999999805,1.7000000000000028,-6.203600000000002,3.046599999999998,-1.1313999999999993
1363,1160,Colorado,80,1189,Elon,63,A,A,-1.4699999999999989,-1.3500000000000014,-2.4800000000000004,-4.91,4.619999999999999,6.310000000000002,2.6899999999999995,1.7300000000000004,-1.6400000000000006,1.3500000000000014,1.2400000000000002,0.6200000000000001,-1.6900000000000013,0.2576999999999998,-1.186399999999992,-7.696300000000008
1364,1172,Davidson,86,1189,Elon,69,A,B,1.8399999999999999,1.2100000000000009,0.6299999999999999,0.6999999999999993,1.7400000000000002,2.34,0.75,-1.240000000000002,0.27999999999999936,-0.4399999999999995,0.40000000000000036,-1.0199999999999998,1.75,0.397199999999998,5.868000000000009,5.116600000000005
1365,1111,Appalachian St.,66,1189,Elon,75,B,B,-2.549999999999997,0.8599999999999994,-3.04,-5.320000000000002,0.620000000000001,3.3200000000000003,3.91,-2.09,-3.3599999999999994,0.7200000000000006,1.21,-0.17999999999999972,1.9499999999999993,-0.6337000000000046,-15.5989,4.977400000000003
1366,1111,Appalachian St.,76,1189,Elon,83,B,A,-2.549999999999997,0.8599999999999994,-3.04,-5.320000000000002,0.620000000000001,3.3200000000000003,3.91,-2.09,-3.3599999999999994,0.7200000000000006,1.21,-0.17999999999999972,1.9499999999999993,-0.6337000000000046,-15.5989,4.977400000000003
1367,1269,Massachusetts,84,1189,Elon,74,A,B,2.280000000000001,4.079999999999998,-2.25,-5.510000000000002,2.130000000000001,3.9700000000000024,3.289999999999999,2.169999999999998,2.0199999999999996,1.67,2.0199999999999996,2.7700000000000005,1.3499999999999979,4.7013999999999925,1.2938000000000045,-7.148200000000003
1368,1441,Western Carolina,60,1189,Elon,74,B,B,0.19000000000000128,4.310000000000002,-0.6900000000000004,-1.110000000000003,1.6500000000000004,2.150000000000002,4.289999999999999,-2.370000000000001,-1.4299999999999997,0.40000000000000036,2.4400000000000004,1.7599999999999998,4.66,0.8438000000000017,-3.4794999999999874,5.359300000000005
1369,1359,Samford,62,1189,Elon,59,A,A,0.46000000000000085,-1.4100000000000037,-2.8600000000000003,-6.340000000000002,0.040000000000000924,1.1799999999999997,-0.16999999999999993,-1.740000000000002,0.23000000000000043,0.9700000000000006,0.8799999999999999,0.14000000000000012,3.1199999999999974,0.7162000000000006,-6.423199999999994,11.269300000000001
1370,1359,Samford,69,1189,Elon,86,B,B,0.46000000000000085,-1.4100000000000037,-2.8600000000000003,-6.340000000000002,0.040000000000000924,1.1799999999999997,-0.16999999999999993,-1.740000000000002,0.23000000000000043,0.9700000000000006,0.8799999999999999,0.14000000000000012,3.1199999999999974,0.7162000000000006,-6.423199999999994,11.269300000000001
1371,1209,Georgia St.,85,1189,Elon,90,B,B,1.4800000000000004,1.1499999999999986,-0.17000000000000082,-1.4300000000000033,3.200000000000001,2.5100000000000016,-0.96,-1.0500000000000007,0.11999999999999922,-3.83,3.08,1.9500000000000002,-0.9299999999999997,-1.2668000000000035,6.770700000000005,-1.1152000000000015
1372,1207,Georgetown,85,1189,Elon,76,A,A,-0.8099999999999987,-2.5600000000000023,-2.4000000000000004,-4.98,2.58,3.4700000000000024,1.2300000000000004,-0.7600000000000016,-0.03999999999999915,0.009999999999999787,1.1100000000000003,1.5600000000000005,3.5599999999999987,-2.1837000000000018,4.316200000000009,-3.7665000000000077
1373,1162,Columbia,65,1189,Elon,68,B,B,-3.6400000000000006,-6.810000000000002,-0.09000000000000075,-1.0,2.799999999999999,2.1799999999999997,-0.7699999999999996,0.28999999999999915,-1.5,0.33999999999999986,0.2400000000000002,0.010000000000000231,0.7199999999999989,-5.073200000000007,-1.731899999999996,-1.7102000000000004
1374,1459,Wofford,63,1189,Elon,59,A,B,-1.2099999999999973,-1.0700000000000003,-1.9700000000000006,-5.200000000000001,-1.8599999999999994,-1.4100000000000001,1.6500000000000004,-2.240000000000002,-1.0299999999999994,-1.58,1.2800000000000002,-1.2099999999999997,-0.6600000000000001,-4.539500000000004,-6.15979999999999,-1.168999999999997
1375,1180,Drexel,71,1189,Elon,64,A,N,-1.0399999999999991,1.759999999999998,-2.5600000000000005,-4.800000000000001,1.7700000000000014,2.580000000000002,1.5999999999999996,0.9899999999999984,-1.4000000000000004,-3.3599999999999994,-0.21999999999999975,1.1400000000000001,2.9899999999999984,-3.470700000000008,-3.2227999999999923,-2.2720000000000056
1376,1160,Colorado,91,1449,Washington,65,A,A,-2.59,-4.68,-0.6299999999999999,-0.9899999999999984,2.1799999999999997,4.310000000000002,0.5299999999999994,2.4700000000000024,-1.8100000000000005,1.8000000000000007,0.6500000000000004,0.5,-2.719999999999999,-1.4117999999999995,1.6890000000000072,-14.4328
1377,1143,California,82,1449,Washington,56,A,A,0.07000000000000028,-0.5,-0.20999999999999996,-0.7800000000000011,-2.0299999999999994,-0.5,-0.5,1.9100000000000001,1.6600000000000001,-1.25,0.03000000000000025,1.75,-2.1499999999999986,-1.9681000000000068,5.130499999999998,-10.476399999999998
1378,1414,UC Irvine,86,1449,Washington,72,A,B,-0.620000000000001,-3.719999999999999,-0.14999999999999947,-1.3399999999999999,-3.9399999999999995,-1.7199999999999989,-0.25,3.91,1.75,1.1199999999999992,0.03000000000000025,3.5300000000000002,-0.6199999999999974,-3.7639000000000067,-1.4431000000000012,-15.074999999999989
1379,1332,Oregon,76,1449,Washington,80,B,B,1.3200000000000003,0.09000000000000341,1.9400000000000004,2.59,2.780000000000001,3.41,-0.28000000000000114,0.030000000000001137,1.0999999999999996,0.25,2.5600000000000005,0.5,1.9400000000000013,1.3282999999999987,12.9118,-10.113
1380,1332,Oregon,78,1449,Washington,71,A,A,1.3200000000000003,0.09000000000000341,1.9400000000000004,2.59,2.780000000000001,3.41,-0.28000000000000114,0.030000000000001137,1.0999999999999996,0.25,2.5600000000000005,0.5,1.9400000000000013,1.3282999999999987,12.9118,-10.113
1381,1130,Boston College,89,1449,Washington,78,A,N,-3.8599999999999994,-8.439999999999998,1.87,4.690000000000001,0.08000000000000185,0.5400000000000027,-2.8000000000000007,-2.41,-1.1099999999999994,-0.3100000000000005,-0.96,-0.19999999999999973,-0.17999999999999972,-5.981000000000002,9.130300000000005,0.5620000000000118
1382,1417,UCLA,91,1449,Washington,82,A,B,2.969999999999999,0.8200000000000003,0.54,-0.9299999999999997,0.8500000000000014,1.4000000000000021,-0.9700000000000006,2.09,3.870000000000001,-0.8800000000000008,4.000000000000001,0.0,-1.5700000000000003,1.7406000000000006,12.575400000000002,-13.168999999999997
1383,1370,Seattle,78,1449,Washington,88,B,B,-1.2699999999999996,0.4200000000000017,1.8399999999999999,5.210000000000001,-3.3299999999999983,-1.7899999999999991,2.01,0.07000000000000028,-0.129999999999999,2.41,0.6900000000000004,0.30000000000000027,2.900000000000002,-0.7219000000000051,-4.603699999999989,-5.1571
1384,1253,Long Beach St.,89,1449,Washington,92,B,B,-0.39000000000000057,0.5300000000000011,0.08999999999999986,1.5199999999999996,-4.369999999999999,-3.549999999999997,1.67,-0.4399999999999977,-0.7699999999999996,0.8200000000000003,0.3200000000000003,-0.4099999999999997,-1.379999999999999,-2.362700000000004,-0.12420000000000186,-8.073599999999999
1385,1163,Connecticut,82,1449,Washington,70,A,B,-1.7100000000000009,-4.089999999999996,1.2800000000000002,1.129999999999999,-0.4999999999999982,-0.7199999999999989,-0.9700000000000006,1.8200000000000003,-0.75,0.2699999999999996,1.5899999999999999,3.33,-1.0499999999999972,-2.7416000000000054,5.266900000000007,-17.79209999999999
1386,1216,Hartford,67,1449,Washington,73,B,B,-3.9400000000000013,-10.199999999999996,2.1899999999999995,4.079999999999998,-3.289999999999999,-2.9599999999999973,-4.090000000000001,-2.8900000000000006,-1.1600000000000001,2.4700000000000006,0.20000000000000018,-0.8199999999999998,-0.16000000000000014,-5.006000000000007,-2.3825999999999965,-3.631299999999996
1387,1231,Indiana,102,1449,Washington,84,A,N,-1.7100000000000009,-4.060000000000002,-0.33999999999999986,-1.25,1.5300000000000011,2.9400000000000013,1.3200000000000003,2.9400000000000013,-1.8399999999999999,3.6500000000000004,0.5600000000000005,1.4299999999999997,-0.9699999999999989,0.012499999999988631,2.1323000000000008,-13.097899999999996
1388,1450,Washington St.,72,1449,Washington,67,A,A,-5.289999999999999,-6.199999999999996,1.5600000000000005,5.379999999999999,-3.669999999999998,-2.25,-1.4299999999999997,-0.9399999999999977,-2.9700000000000006,0.019999999999999574,-0.17999999999999972,-0.009999999999999787,-0.879999999999999,-5.652600000000007,-3.010300000000001,-7.580199999999991
1389,1428,Utah,78,1449,Washington,69,A,A,-0.7600000000000016,-5.100000000000001,0.1900000000000004,0.4200000000000017,-0.8699999999999992,-0.6199999999999974,-2.290000000000001,1.3000000000000007,1.1899999999999995,0.4599999999999991,1.0499999999999998,1.6900000000000004,-2.1799999999999997,-2.9103000000000065,5.915000000000006,-14.050799999999995
1390,1160,Colorado,61,1112,Arizona,88,B,A,-2.7399999999999984,-2.210000000000001,-0.08000000000000007,1.410000000000002,3.3599999999999994,2.6799999999999997,-1.0,-0.34999999999999787,-3.5600000000000005,2.7700000000000014,0.15000000000000036,-0.8600000000000003,0.14999999999999858,2.731800000000007,18.999499999999998,-16.877300000000005
1391,1160,Colorado,43,1112,Arizona,63,B,N,-2.7399999999999984,-2.210000000000001,-0.08000000000000007,1.410000000000002,3.3599999999999994,2.6799999999999997,-1.0,-0.34999999999999787,-3.5600000000000005,2.7700000000000014,0.15000000000000036,-0.8600000000000003,0.14999999999999858,2.731800000000007,18.999499999999998,-16.877300000000005
1392,1143,California,59,1112,Arizona,87,B,B,-0.0799999999999983,1.9699999999999989,0.33999999999999986,1.6199999999999992,-0.8499999999999996,-2.1300000000000026,-2.0299999999999994,-0.9100000000000001,-0.08999999999999986,-0.27999999999999936,-0.46999999999999975,0.3899999999999997,0.7199999999999989,2.1754999999999995,22.44099999999999,-12.920900000000003
1393,1380,Southern,43,1112,Arizona,69,B,B,-1.8299999999999983,-0.5200000000000031,0.5700000000000003,2.119999999999999,-1.7399999999999984,-1.5600000000000023,-1.3100000000000005,0.16000000000000014,-2.8100000000000005,3.5600000000000005,-0.33000000000000007,0.7299999999999995,5.59,3.155600000000007,9.60329999999999,-13.6751
1394,1417,UCLA,75,1112,Arizona,79,B,A,2.8200000000000003,3.289999999999999,1.0899999999999999,1.4700000000000006,2.030000000000001,-0.23000000000000043,-2.5,-0.7300000000000004,2.120000000000001,0.08999999999999986,3.500000000000001,-1.3600000000000003,1.2999999999999972,5.884200000000007,29.885899999999992,-15.613500000000002
1395,1417,UCLA,75,1112,Arizona,71,A,N,2.8200000000000003,3.289999999999999,1.0899999999999999,1.4700000000000006,2.030000000000001,-0.23000000000000043,-2.5,-0.7300000000000004,2.120000000000001,0.08999999999999986,3.500000000000001,-1.3600000000000003,1.2999999999999972,5.884200000000007,29.885899999999992,-15.613500000000002
1396,1308,New Mexico St.,48,1112,Arizona,74,B,B,-0.4499999999999993,-3.0,-0.13999999999999968,-0.6399999999999988,4.620000000000001,5.68,-0.5600000000000005,-1.0299999999999976,-2.09,2.210000000000001,-1.2299999999999995,1.9699999999999998,0.7099999999999973,2.3932999999999964,25.173000000000002,-10.445300000000003
1397,1319,Northern Arizona,44,1112,Arizona,77,B,B,-2.1799999999999997,-2.520000000000003,-0.03000000000000025,0.17999999999999972,-2.1899999999999995,-5.0,-1.9800000000000004,-4.259999999999998,-4.609999999999999,2.1400000000000006,0.25,-0.27,1.3299999999999983,-0.9314999999999998,13.340399999999988,-6.041899999999998
1398,1253,Long Beach St.,57,1112,Arizona,91,B,B,-0.5399999999999991,3.0,0.6399999999999997,3.92,-3.1899999999999995,-5.18,0.14000000000000057,-3.259999999999998,-2.5199999999999996,1.790000000000001,-0.17999999999999972,-1.77,1.4899999999999984,1.7809000000000026,17.18629999999999,-10.518100000000004
