,Unnamed: 0,season,daynum,teamA,scoreA,teamB,scoreB,wloc,numot,winner,loser,location,teamId_x,fgm_x,fga_x,fgm3_x,fga3_x,ftm_x,fta_x,or_x,dr_x,ast_x,to_x,stl_x,blk_x,pf_x,eFG_x,ftrate_x,possesions_x,to_percent_x,team_id_x,kaggle_team_name_x,TeamName_x,Tempo_x,RankTempo_x,AdjTempo_x,RankAdjTempo_x,OE_x,RankOE_x,AdjOE_x,RankAdjOE_x,DE_x,RankDE_x,AdjDE_x,RankAdjDE_x,Pythag_x,RankPythag_x,teamId_y,fgm_y,fga_y,fgm3_y,fga3_y,ftm_y,fta_y,or_y,dr_y,ast_y,to_y,stl_y,blk_y,pf_y,eFG_y,ftrate_y,possesions_y,to_percent_y,team_id_y,kaggle_team_name_y,TeamName_y,Tempo_y,RankTempo_y,AdjTempo_y,RankAdjTempo_y,OE_y,RankOE_y,AdjOE_y,RankAdjOE_y,DE_y,RankDE_y,AdjDE_y,RankAdjDE_y,Pythag_y,RankPythag_y
1552,133555,2014,108,1188,61,1398,66,H,0,B,A,B,1188,25.34,55.14,7.03,18.97,14.17,20.9,9.79,21.14,13.38,13.86,6.52,2.97,20.45,0.523304316285818,0.3790351831701124,69.1375,0.20047007774362682,1188,Edwardsville,SIU Edwardsville,68.8221,71,67.3694,117,104.0206,189,100.2498,252,111.4895,321,111.5146,301,0.227122,287,1398,23.07,54.24,4.97,16.86,16.24,23.34,11.17,21.62,10.21,12.21,5.34,2.72,21.28,0.47114675516224186,0.4303097345132743,66.3665,0.18397836257750522,1398,Tennessee St,Tennessee St.,66.0939,196,65.0844,243,101.8272,233,101.83200000000001,226,113.4908,335,113.2455,325,0.22763899999999998,286
1553,132352,2014,82,1287,80,1398,74,A,1,A,B,B,1287,24.39,54.77,5.39,17.87,20.9,29.48,13.29,23.81,12.65,15.87,7.58,2.87,23.81,0.49452254884060615,0.5382508672631002,71.35300000000001,0.22241531540369708,1287,Morehead St,Morehead St.,70.04899999999999,40,69.1499,56,104.8226,170,102.1961,214,103.17200000000001,126,104.15100000000001,157,0.44573900000000005,188,1398,23.07,54.24,4.97,16.86,16.24,23.34,11.17,21.62,10.21,12.21,5.34,2.72,21.28,0.47114675516224186,0.4303097345132743,66.3665,0.18397836257750522,1398,Tennessee St,Tennessee St.,66.0939,196,65.0844,243,101.8272,233,101.83200000000001,226,113.4908,335,113.2455,325,0.22763899999999998,286
1554,133882,2014,115,1287,68,1398,70,A,0,B,A,A,1287,24.39,54.77,5.39,17.87,20.9,29.48,13.29,23.81,12.65,15.87,7.58,2.87,23.81,0.49452254884060615,0.5382508672631002,71.35300000000001,0.22241531540369708,1287,Morehead St,Morehead St.,70.04899999999999,40,69.1499,56,104.8226,170,102.1961,214,103.17200000000001,126,104.15100000000001,157,0.44573900000000005,188,1398,23.07,54.24,4.97,16.86,16.24,23.34,11.17,21.62,10.21,12.21,5.34,2.72,21.28,0.47114675516224186,0.4303097345132743,66.3665,0.18397836257750522,1398,Tennessee St,Tennessee St.,66.0939,196,65.0844,243,101.8272,233,101.83200000000001,226,113.4908,335,113.2455,325,0.22763899999999998,286
1555,129624,2014,12,1455,85,1398,71,H,0,A,B,A,1455,24.73,54.09,6.85,19.73,18.64,25.58,11.88,26.73,13.36,10.45,6.85,5.12,16.91,0.5205213533000554,0.47291551118506187,64.81049999999999,0.1612393053594711,1455,Wichita St,Wichita St.,64.4923,276,65.0202,245,115.962,9,117.73299999999999,8,92.4094,12,92.69,10,0.939932,5,1398,23.07,54.24,4.97,16.86,16.24,23.34,11.17,21.62,10.21,12.21,5.34,2.72,21.28,0.47114675516224186,0.4303097345132743,66.3665,0.18397836257750522,1398,Tennessee St,Tennessee St.,66.0939,196,65.0844,243,101.8272,233,101.83200000000001,226,113.4908,335,113.2455,325,0.22763899999999998,286
1556,130471,2014,33,1180,75,1398,61,H,0,A,B,A,1180,23.93,56.9,5.13,16.37,15.8,22.3,10.5,25.2,11.77,8.5,4.57,3.9,21.27,0.46564147627416524,0.39191564147627417,65.49249999999999,0.12978585334198575,1180,Drexel,Drexel,63.5243,312,64.0964,284,104.7019,172,103.8635,186,102.095,108,101.6651,106,0.561199,134,1398,23.07,54.24,4.97,16.86,16.24,23.34,11.17,21.62,10.21,12.21,5.34,2.72,21.28,0.47114675516224186,0.4303097345132743,66.3665,0.18397836257750522,1398,Tennessee St,Tennessee St.,66.0939,196,65.0844,243,101.8272,233,101.83200000000001,226,113.4908,335,113.2455,325,0.22763899999999998,286
1557,133509,2014,108,1125,82,1183,63,H,0,A,B,A,1125,26.97,53.84,8.78,22.28,16.78,22.88,8.16,22.28,15.31,12.94,6.63,2.34,21.09,0.5824665676077265,0.42496285289747393,69.488,0.1862192033156804,1125,Belmont,Belmont,69.5559,50,68.9316,59,114.3974,17,112.1404,40,106.9493,226,107.0743,217,0.629865,109,1183,23.04,53.0,5.0,15.64,15.86,22.14,10.18,22.32,11.89,13.57,5.5,4.46,19.5,0.48188679245283017,0.41773584905660377,66.9065,0.20282035377728624,1183,E Illinois,Eastern Illinois,66.7826,158,65.92699999999999,200,99.9851,263,98.9952,272,111.20200000000001,318,111.3004,299,0.20630199999999999,296
1558,132310,2014,82,1369,74,1183,77,A,0,B,A,A,1369,29.13,58.77,6.5,18.27,16.13,23.23,10.83,25.6,16.0,13.37,6.83,4.2,20.13,0.5509613748511144,0.39526969542283474,72.34425,0.1848108177222101,1369,SE Missouri St,Southeast Missouri St.,70.988,22,70.5047,25,112.3389,35,107.1029,123,110.5244,305,113.1409,324,0.34735,238,1183,23.04,53.0,5.0,15.64,15.86,22.14,10.18,22.32,11.89,13.57,5.5,4.46,19.5,0.48188679245283017,0.41773584905660377,66.9065,0.20282035377728624,1183,E Illinois,Eastern Illinois,66.7826,158,65.92699999999999,200,99.9851,263,98.9952,272,111.20200000000001,318,111.3004,299,0.20630199999999999,296
1559,133037,2014,96,1369,74,1183,68,A,0,A,B,B,1369,29.13,58.77,6.5,18.27,16.13,23.23,10.83,25.6,16.0,13.37,6.83,4.2,20.13,0.5509613748511144,0.39526969542283474,72.34425,0.1848108177222101,1369,SE Missouri St,Southeast Missouri St.,70.988,22,70.5047,25,112.3389,35,107.1029,123,110.5244,305,113.1409,324,0.34735,238,1183,23.04,53.0,5.0,15.64,15.86,22.14,10.18,22.32,11.89,13.57,5.5,4.46,19.5,0.48188679245283017,0.41773584905660377,66.9065,0.20282035377728624,1183,E Illinois,Eastern Illinois,66.7826,158,65.92699999999999,200,99.9851,263,98.9952,272,111.20200000000001,318,111.3004,299,0.20630199999999999,296
1560,132874,2014,94,1404,79,1183,91,H,0,B,A,B,1404,25.45,60.48,7.28,20.83,15.28,21.21,11.45,19.93,13.52,11.45,7.48,2.55,20.9,0.48098544973544977,0.3506944444444445,70.55475,0.16228531743078956,1404,TN Martin,Tennessee Martin,70.5388,30,69.4818,46,104.5069,175,103.0882,200,116.4256,346,118.5028,346,0.167626,320,1183,23.04,53.0,5.0,15.64,15.86,22.14,10.18,22.32,11.89,13.57,5.5,4.46,19.5,0.48188679245283017,0.41773584905660377,66.9065,0.20282035377728624,1183,E Illinois,Eastern Illinois,66.7826,158,65.92699999999999,200,99.9851,263,98.9952,272,111.20200000000001,318,111.3004,299,0.20630199999999999,296
1561,129576,2014,12,1227,66,1183,86,A,0,B,A,A,1227,22.28,54.41,5.62,17.24,15.21,21.31,10.86,23.07,10.83,12.55,5.21,1.76,22.03,0.46112846903142807,0.39165594559823563,66.22224999999999,0.18951334332493994,1227,IL Chicago,Illinois Chicago,66.3233,183,66.3551,178,98.4026,285,100.3099,251,110.1384,298,108.363,242,0.29151,266,1183,23.04,53.0,5.0,15.64,15.86,22.14,10.18,22.32,11.89,13.57,5.5,4.46,19.5,0.48188679245283017,0.41773584905660377,66.9065,0.20282035377728624,1183,E Illinois,Eastern Illinois,66.7826,158,65.92699999999999,200,99.9851,263,98.9952,272,111.20200000000001,318,111.3004,299,0.20630199999999999,296
1562,130488,2014,33,1232,66,1183,48,A,0,A,B,B,1232,23.45,52.45,6.42,18.65,16.61,22.97,8.74,24.42,12.55,11.42,5.74,3.58,19.1,0.5082936129647283,0.4379408960915157,66.04075,0.17292353584718526,1232,Indiana St,Indiana St.,65.9649,204,66.6249,163,105.9207,147,105.4585,156,101.6094,101,100.32700000000001,83,0.639605,104,1183,23.04,53.0,5.0,15.64,15.86,22.14,10.18,22.32,11.89,13.57,5.5,4.46,19.5,0.48188679245283017,0.41773584905660377,66.9065,0.20282035377728624,1183,E Illinois,Eastern Illinois,66.7826,158,65.92699999999999,200,99.9851,263,98.9952,272,111.20200000000001,318,111.3004,299,0.20630199999999999,296
1563,131610,2014,66,1399,81,1183,69,H,0,A,B,A,1399,23.97,53.52,5.55,17.03,16.58,24.68,12.1,22.52,11.9,15.32,6.61,4.35,22.71,0.49971973094170397,0.46113602391629294,68.463,0.2237705037757621,1399,Tennessee Tech,Tennessee Tech,68.3948,93,68.1637,84,102.5074,217,100.0065,258,107.6751,247,108.2186,238,0.2875,268,1183,23.04,53.0,5.0,15.64,15.86,22.14,10.18,22.32,11.89,13.57,5.5,4.46,19.5,0.48188679245283017,0.41773584905660377,66.9065,0.20282035377728624,1183,E Illinois,Eastern Illinois,66.7826,158,65.92699999999999,200,99.9851,263,98.9952,272,111.20200000000001,318,111.3004,299,0.20630199999999999,296
1564,131656,2014,68,1240,48,1183,56,A,0,B,A,A,1240,21.79,53.0,5.55,17.59,14.69,21.93,10.97,19.17,11.59,11.07,6.45,3.48,19.38,0.4634905660377358,0.41377358490566035,63.51675,0.17428473591611662,1240,Jacksonville St,Jacksonville St.,63.4457,315,62.8664,325,100.7793,254,96.976,299,111.3144,319,110.5703,284,0.181137,312,1183,23.04,53.0,5.0,15.64,15.86,22.14,10.18,22.32,11.89,13.57,5.5,4.46,19.5,0.48188679245283017,0.41773584905660377,66.9065,0.20282035377728624,1183,E Illinois,Eastern Illinois,66.7826,158,65.92699999999999,200,99.9851,263,98.9952,272,111.20200000000001,318,111.3004,299,0.20630199999999999,296
1565,132465,2014,85,1156,82,1183,68,A,0,A,B,B,1156,24.67,53.5,7.4,18.17,15.33,20.5,10.4,23.23,13.6,12.7,5.83,3.4,20.07,0.5302803738317757,0.38317757009345793,65.5375,0.19378218577150488,1156,Cleveland St,Cleveland St.,64.5535,272,63.7423,299,110.0559,59,110.4346,65,102.0661,107,102.6946,130,0.6975439999999999,85,1183,23.04,53.0,5.0,15.64,15.86,22.14,10.18,22.32,11.89,13.57,5.5,4.46,19.5,0.48188679245283017,0.41773584905660377,66.9065,0.20282035377728624,1183,E Illinois,Eastern Illinois,66.7826,158,65.92699999999999,200,99.9851,263,98.9952,272,111.20200000000001,318,111.3004,299,0.20630199999999999,296
1566,132637,2014,89,1188,70,1183,76,H,0,B,A,B,1188,25.34,55.14,7.03,18.97,14.17,20.9,9.79,21.14,13.38,13.86,6.52,2.97,20.45,0.523304316285818,0.3790351831701124,69.1375,0.20047007774362682,1188,Edwardsville,SIU Edwardsville,68.8221,71,67.3694,117,104.0206,189,100.2498,252,111.4895,321,111.5146,301,0.227122,287,1183,23.04,53.0,5.0,15.64,15.86,22.14,10.18,22.32,11.89,13.57,5.5,4.46,19.5,0.48188679245283017,0.41773584905660377,66.9065,0.20282035377728624,1183,E Illinois,Eastern Illinois,66.7826,158,65.92699999999999,200,99.9851,263,98.9952,272,111.20200000000001,318,111.3004,299,0.20630199999999999,296
1567,133943,2014,117,1188,74,1183,78,A,0,B,A,A,1188,25.34,55.14,7.03,18.97,14.17,20.9,9.79,21.14,13.38,13.86,6.52,2.97,20.45,0.523304316285818,0.3790351831701124,69.1375,0.20047007774362682,1188,Edwardsville,SIU Edwardsville,68.8221,71,67.3694,117,104.0206,189,100.2498,252,111.4895,321,111.5146,301,0.227122,287,1183,23.04,53.0,5.0,15.64,15.86,22.14,10.18,22.32,11.89,13.57,5.5,4.46,19.5,0.48188679245283017,0.41773584905660377,66.9065,0.20282035377728624,1183,E Illinois,Eastern Illinois,66.7826,158,65.92699999999999,200,99.9851,263,98.9952,272,111.20200000000001,318,111.3004,299,0.20630199999999999,296
1568,131979,2014,75,1122,64,1183,67,H,0,B,A,B,1122,26.11,54.43,5.04,15.04,18.11,26.86,9.86,22.61,14.18,15.54,6.82,5.29,17.5,0.5259966930001837,0.49347786147345213,72.8685,0.21326087404022315,1122,Austin Peay,Austin Peay,71.8316,13,70.5672,24,103.8148,193,99.6885,265,110.0666,297,111.3713,300,0.21850300000000003,290,1183,23.04,53.0,5.0,15.64,15.86,22.14,10.18,22.32,11.89,13.57,5.5,4.46,19.5,0.48188679245283017,0.41773584905660377,66.9065,0.20282035377728624,1183,E Illinois,Eastern Illinois,66.7826,158,65.92699999999999,200,99.9851,263,98.9952,272,111.20200000000001,318,111.3004,299,0.20630199999999999,296
1569,133183,2014,101,1122,88,1183,83,H,0,A,B,A,1122,26.11,54.43,5.04,15.04,18.11,26.86,9.86,22.61,14.18,15.54,6.82,5.29,17.5,0.5259966930001837,0.49347786147345213,72.8685,0.21326087404022315,1122,Austin Peay,Austin Peay,71.8316,13,70.5672,24,103.8148,193,99.6885,265,110.0666,297,111.3713,300,0.21850300000000003,290,1183,23.04,53.0,5.0,15.64,15.86,22.14,10.18,22.32,11.89,13.57,5.5,4.46,19.5,0.48188679245283017,0.41773584905660377,66.9065,0.20282035377728624,1183,E Illinois,Eastern Illinois,66.7826,158,65.92699999999999,200,99.9851,263,98.9952,272,111.20200000000001,318,111.3004,299,0.20630199999999999,296
1570,131906,2014,73,1293,70,1183,66,A,0,A,B,B,1293,25.7,54.85,7.37,19.56,17.48,26.78,11.7,23.7,12.81,12.74,5.33,3.89,19.22,0.5357338195077483,0.4882406563354604,68.6105,0.1856858644085089,1293,Murray St,Murray St.,67.9211,108,67.3593,119,110.7461,52,107.7232,114,106.8059,223,107.2591,223,0.51241,156,1183,23.04,53.0,5.0,15.64,15.86,22.14,10.18,22.32,11.89,13.57,5.5,4.46,19.5,0.48188679245283017,0.41773584905660377,66.9065,0.20282035377728624,1183,E Illinois,Eastern Illinois,66.7826,158,65.92699999999999,200,99.9851,263,98.9952,272,111.20200000000001,318,111.3004,299,0.20630199999999999,296
1571,130914,2014,47,1236,86,1183,65,H,0,A,B,A,1236,25.42,53.26,7.61,19.77,14.97,22.42,10.13,23.39,13.42,12.87,6.61,2.26,17.13,0.5487232444611341,0.4209538114907999,66.64949999999999,0.19309972317871854,1236,IPFW,IPFW,66.4783,173,66.8664,146,109.8518,62,107.257,121,103.9582,150,105.5541,188,0.545884,143,1183,23.04,53.0,5.0,15.64,15.86,22.14,10.18,22.32,11.89,13.57,5.5,4.46,19.5,0.48188679245283017,0.41773584905660377,66.9065,0.20282035377728624,1183,E Illinois,Eastern Illinois,66.7826,158,65.92699999999999,200,99.9851,263,98.9952,272,111.20200000000001,318,111.3004,299,0.20630199999999999,296
1572,131386,2014,61,1287,85,1183,77,A,0,A,B,B,1287,24.39,54.77,5.39,17.87,20.9,29.48,13.29,23.81,12.65,15.87,7.58,2.87,23.81,0.49452254884060615,0.5382508672631002,71.35300000000001,0.22241531540369708,1287,Morehead St,Morehead St.,70.04899999999999,40,69.1499,56,104.8226,170,102.1961,214,103.17200000000001,126,104.15100000000001,157,0.44573900000000005,188,1183,23.04,53.0,5.0,15.64,15.86,22.14,10.18,22.32,11.89,13.57,5.5,4.46,19.5,0.48188679245283017,0.41773584905660377,66.9065,0.20282035377728624,1183,E Illinois,Eastern Illinois,66.7826,158,65.92699999999999,200,99.9851,263,98.9952,272,111.20200000000001,318,111.3004,299,0.20630199999999999,296
1573,130425,2014,30,1442,60,1183,32,H,0,A,B,A,1442,21.0,47.67,4.85,14.26,12.63,18.56,7.48,22.11,11.41,13.56,5.37,2.56,19.37,0.49139920285294736,0.38934340255926153,62.566,0.21673113192468754,1442,W Illinois,Western Illinois,62.1257,340,62.4496,332,95.0316,329,94.1935,328,103.1469,125,103.2908,141,0.257257,280,1183,23.04,53.0,5.0,15.64,15.86,22.14,10.18,22.32,11.89,13.57,5.5,4.46,19.5,0.48188679245283017,0.41773584905660377,66.9065,0.20282035377728624,1183,E Illinois,Eastern Illinois,66.7826,158,65.92699999999999,200,99.9851,263,98.9952,272,111.20200000000001,318,111.3004,299,0.20630199999999999,296
1574,134218,2014,123,1125,86,1287,63,N,0,A,B,N,1125,26.97,53.84,8.78,22.28,16.78,22.88,8.16,22.28,15.31,12.94,6.63,2.34,21.09,0.5824665676077265,0.42496285289747393,69.488,0.1862192033156804,1125,Belmont,Belmont,69.5559,50,68.9316,59,114.3974,17,112.1404,40,106.9493,226,107.0743,217,0.629865,109,1287,24.39,54.77,5.39,17.87,20.9,29.48,13.29,23.81,12.65,15.87,7.58,2.87,23.81,0.49452254884060615,0.5382508672631002,71.35300000000001,0.22241531540369708,1287,Morehead St,Morehead St.,70.04899999999999,40,69.1499,56,104.8226,170,102.1961,214,103.17200000000001,126,104.15100000000001,157,0.44573900000000005,188
1575,131904,2014,73,1369,67,1287,80,H,0,B,A,B,1369,29.13,58.77,6.5,18.27,16.13,23.23,10.83,25.6,16.0,13.37,6.83,4.2,20.13,0.5509613748511144,0.39526969542283474,72.34425,0.1848108177222101,1369,SE Missouri St,Southeast Missouri St.,70.988,22,70.5047,25,112.3389,35,107.1029,123,110.5244,305,113.1409,324,0.34735,238,1287,24.39,54.77,5.39,17.87,20.9,29.48,13.29,23.81,12.65,15.87,7.58,2.87,23.81,0.49452254884060615,0.5382508672631002,71.35300000000001,0.22241531540369708,1287,Morehead St,Morehead St.,70.04899999999999,40,69.1499,56,104.8226,170,102.1961,214,103.17200000000001,126,104.15100000000001,157,0.44573900000000005,188
1576,132021,2014,75,1404,75,1287,82,H,0,B,A,B,1404,25.45,60.48,7.28,20.83,15.28,21.21,11.45,19.93,13.52,11.45,7.48,2.55,20.9,0.48098544973544977,0.3506944444444445,70.55475,0.16228531743078956,1404,TN Martin,Tennessee Martin,70.5388,30,69.4818,46,104.5069,175,103.0882,200,116.4256,346,118.5028,346,0.167626,320,1287,24.39,54.77,5.39,17.87,20.9,29.48,13.29,23.81,12.65,15.87,7.58,2.87,23.81,0.49452254884060615,0.5382508672631002,71.35300000000001,0.22241531540369708,1287,Morehead St,Morehead St.,70.04899999999999,40,69.1499,56,104.8226,170,102.1961,214,103.17200000000001,126,104.15100000000001,157,0.44573900000000005,188
1577,131657,2014,68,1184,76,1287,65,A,0,A,B,B,1184,25.55,52.68,8.94,23.13,17.35,23.03,6.87,18.84,14.03,10.77,8.0,1.74,21.03,0.5698557327258922,0.4371678056188307,67.51925,0.15951006564794484,1184,E Kentucky,Eastern Kentucky,67.1179,142,66.1213,190,114.8933,14,111.3351,53,106.8502,224,108.3447,240,0.5776439999999999,129,1287,24.39,54.77,5.39,17.87,20.9,29.48,13.29,23.81,12.65,15.87,7.58,2.87,23.81,0.49452254884060615,0.5382508672631002,71.35300000000001,0.22241531540369708,1287,Morehead St,Morehead St.,70.04899999999999,40,69.1499,56,104.8226,170,102.1961,214,103.17200000000001,126,104.15100000000001,157,0.44573900000000005,188
1578,133324,2014,103,1399,53,1287,79,A,0,B,A,A,1399,23.97,53.52,5.55,17.03,16.58,24.68,12.1,22.52,11.9,15.32,6.61,4.35,22.71,0.49971973094170397,0.46113602391629294,68.463,0.2237705037757621,1399,Tennessee Tech,Tennessee Tech,68.3948,93,68.1637,84,102.5074,217,100.0065,258,107.6751,247,108.2186,238,0.2875,268,1287,24.39,54.77,5.39,17.87,20.9,29.48,13.29,23.81,12.65,15.87,7.58,2.87,23.81,0.49452254884060615,0.5382508672631002,71.35300000000001,0.22241531540369708,1287,Morehead St,Morehead St.,70.04899999999999,40,69.1499,56,104.8226,170,102.1961,214,103.17200000000001,126,104.15100000000001,157,0.44573900000000005,188
1579,134021,2014,117,1399,91,1287,84,A,0,A,B,B,1399,23.97,53.52,5.55,17.03,16.58,24.68,12.1,22.52,11.9,15.32,6.61,4.35,22.71,0.49971973094170397,0.46113602391629294,68.463,0.2237705037757621,1399,Tennessee Tech,Tennessee Tech,68.3948,93,68.1637,84,102.5074,217,100.0065,258,107.6751,247,108.2186,238,0.2875,268,1287,24.39,54.77,5.39,17.87,20.9,29.48,13.29,23.81,12.65,15.87,7.58,2.87,23.81,0.49452254884060615,0.5382508672631002,71.35300000000001,0.22241531540369708,1287,Morehead St,Morehead St.,70.04899999999999,40,69.1499,56,104.8226,170,102.1961,214,103.17200000000001,126,104.15100000000001,157,0.44573900000000005,188
1580,132684,2014,89,1240,54,1287,65,H,0,B,A,B,1240,21.79,53.0,5.55,17.59,14.69,21.93,10.97,19.17,11.59,11.07,6.45,3.48,19.38,0.4634905660377358,0.41377358490566035,63.51675,0.17428473591611662,1240,Jacksonville St,Jacksonville St.,63.4457,315,62.8664,325,100.7793,254,96.976,299,111.3144,319,110.5703,284,0.181137,312,1287,24.39,54.77,5.39,17.87,20.9,29.48,13.29,23.81,12.65,15.87,7.58,2.87,23.81,0.49452254884060615,0.5382508672631002,71.35300000000001,0.22241531540369708,1287,Morehead St,Morehead St.,70.04899999999999,40,69.1499,56,104.8226,170,102.1961,214,103.17200000000001,126,104.15100000000001,157,0.44573900000000005,188
1581,133208,2014,101,1240,67,1287,69,A,0,B,A,A,1240,21.79,53.0,5.55,17.59,14.69,21.93,10.97,19.17,11.59,11.07,6.45,3.48,19.38,0.4634905660377358,0.41377358490566035,63.51675,0.17428473591611662,1240,Jacksonville St,Jacksonville St.,63.4457,315,62.8664,325,100.7793,254,96.976,299,111.3144,319,110.5703,284,0.181137,312,1287,24.39,54.77,5.39,17.87,20.9,29.48,13.29,23.81,12.65,15.87,7.58,2.87,23.81,0.49452254884060615,0.5382508672631002,71.35300000000001,0.22241531540369708,1287,Morehead St,Morehead St.,70.04899999999999,40,69.1499,56,104.8226,170,102.1961,214,103.17200000000001,126,104.15100000000001,157,0.44573900000000005,188
1582,129428,2014,8,1190,63,1287,71,A,0,B,A,A,1190,24.63,57.75,7.81,21.56,18.72,25.19,10.13,24.44,12.09,11.94,7.72,2.94,20.0,0.4941125541125541,0.43619047619047624,71.52525,0.16693405475688655,1190,ETSU,East Tennessee St.,71.1228,19,70.389,26,106.0425,144,102.6552,208,105.8262,200,109.11,258,0.33153,246,1287,24.39,54.77,5.39,17.87,20.9,29.48,13.29,23.81,12.65,15.87,7.58,2.87,23.81,0.49452254884060615,0.5382508672631002,71.35300000000001,0.22241531540369708,1287,Morehead St,Morehead St.,70.04899999999999,40,69.1499,56,104.8226,170,102.1961,214,103.17200000000001,126,104.15100000000001,157,0.44573900000000005,188
1583,130415,2014,30,1379,74,1287,60,H,0,A,B,A,1379,23.32,51.42,5.26,15.32,18.77,26.81,12.61,22.87,13.39,13.45,7.71,1.97,21.03,0.5046674445740956,0.5213924542979385,64.99475000000001,0.20693979129083498,1379,Southern Miss,Southern Miss,64.7233,264,64.6313,264,108.8452,78,110.7675,62,97.616,39,100.5051,88,0.753634,63,1287,24.39,54.77,5.39,17.87,20.9,29.48,13.29,23.81,12.65,15.87,7.58,2.87,23.81,0.49452254884060615,0.5382508672631002,71.35300000000001,0.22241531540369708,1287,Morehead St,Morehead St.,70.04899999999999,40,69.1499,56,104.8226,170,102.1961,214,103.17200000000001,126,104.15100000000001,157,0.44573900000000005,188
1584,133488,2014,107,1122,88,1287,90,H,2,B,A,B,1122,26.11,54.43,5.04,15.04,18.11,26.86,9.86,22.61,14.18,15.54,6.82,5.29,17.5,0.5259966930001837,0.49347786147345213,72.8685,0.21326087404022315,1122,Austin Peay,Austin Peay,71.8316,13,70.5672,24,103.8148,193,99.6885,265,110.0666,297,111.3713,300,0.21850300000000003,290,1287,24.39,54.77,5.39,17.87,20.9,29.48,13.29,23.81,12.65,15.87,7.58,2.87,23.81,0.49452254884060615,0.5382508672631002,71.35300000000001,0.22241531540369708,1287,Morehead St,Morehead St.,70.04899999999999,40,69.1499,56,104.8226,170,102.1961,214,103.17200000000001,126,104.15100000000001,157,0.44573900000000005,188
1585,133654,2014,110,1293,69,1287,58,H,0,A,B,A,1293,25.7,54.85,7.37,19.56,17.48,26.78,11.7,23.7,12.81,12.74,5.33,3.89,19.22,0.5357338195077483,0.4882406563354604,68.6105,0.1856858644085089,1293,Murray St,Murray St.,67.9211,108,67.3593,119,110.7461,52,107.7232,114,106.8059,223,107.2591,223,0.51241,156,1287,24.39,54.77,5.39,17.87,20.9,29.48,13.29,23.81,12.65,15.87,7.58,2.87,23.81,0.49452254884060615,0.5382508672631002,71.35300000000001,0.22241531540369708,1287,Morehead St,Morehead St.,70.04899999999999,40,69.1499,56,104.8226,170,102.1961,214,103.17200000000001,126,104.15100000000001,157,0.44573900000000005,188
1586,130717,2014,41,1132,67,1287,61,A,0,A,B,B,1132,22.68,53.9,3.65,12.87,12.45,19.58,10.61,24.42,11.55,14.84,7.23,5.42,17.81,0.4546382189239332,0.36326530612244895,67.4305,0.22007845114599478,1132,Bowling Green,Bowling Green,66.4975,172,66.7095,156,91.6191,348,91.9951,345,96.40799999999999,24,96.2059,31,0.374094,218,1287,24.39,54.77,5.39,17.87,20.9,29.48,13.29,23.81,12.65,15.87,7.58,2.87,23.81,0.49452254884060615,0.5382508672631002,71.35300000000001,0.22241531540369708,1287,Morehead St,Morehead St.,70.04899999999999,40,69.1499,56,104.8226,170,102.1961,214,103.17200000000001,126,104.15100000000001,157,0.44573900000000005,188
1587,130335,2014,28,1460,69,1287,74,H,0,B,A,B,1460,22.19,49.38,6.13,16.94,15.97,21.69,7.09,21.56,13.25,13.38,6.72,2.94,20.41,0.5114418793033617,0.43924665856622114,65.97275,0.20281100909087463,1460,Wright St,Wright St.,65.834,209,64.8843,253,101.0051,250,100.0443,257,96.2882,23,97.3111,47,0.57897,127,1287,24.39,54.77,5.39,17.87,20.9,29.48,13.29,23.81,12.65,15.87,7.58,2.87,23.81,0.49452254884060615,0.5382508672631002,71.35300000000001,0.22241531540369708,1287,Morehead St,Morehead St.,70.04899999999999,40,69.1499,56,104.8226,170,102.1961,214,103.17200000000001,126,104.15100000000001,157,0.44573900000000005,188
1588,131045,2014,49,1397,82,1287,67,H,0,A,B,A,1397,24.41,55.16,5.56,16.88,16.13,22.78,13.72,25.03,12.09,10.88,5.19,4.72,17.19,0.49292965917331405,0.41298042059463386,63.1405,0.17231412484855205,1397,Tennessee,Tennessee,62.935,328,63.3134,312,111.6884,44,113.5177,29,97.0495,31,94.0612,16,0.8968,13,1287,24.39,54.77,5.39,17.87,20.9,29.48,13.29,23.81,12.65,15.87,7.58,2.87,23.81,0.49452254884060615,0.5382508672631002,71.35300000000001,0.22241531540369708,1287,Morehead St,Morehead St.,70.04899999999999,40,69.1499,56,104.8226,170,102.1961,214,103.17200000000001,126,104.15100000000001,157,0.44573900000000005,188
1589,129213,2014,4,1129,116,1426,87,H,0,A,B,A,1129,25.84,57.09,7.5,20.59,15.84,20.94,10.81,22.91,11.63,9.88,5.56,2.03,19.47,0.5183044315992292,0.3667892800840778,66.10650000000001,0.14945580237949369,1129,Boise St,Boise St.,65.3929,231,65.33,233,112.7548,30,113.35799999999999,32,105.7337,197,104.5234,167,0.717705,80,1426,24.9,57.73,7.9,22.93,17.33,24.43,11.43,24.7,11.93,13.4,4.73,3.63,20.07,0.4997401697557596,0.42317685778624636,71.30425,0.187927087095089,1426,UT Arlington,UT Arlington,70.0702,39,69.8573,38,104.7754,171,105.1803,164,110.2905,302,109.4099,264,0.38855500000000004,210
